pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature
nsvs 1425 (ab) c,,8.0,5723.0,0.85,NSVS 1425 (AB),0.528,,42000.0,,305.0,4.6325,2012,Timing,
nu2 cma b,,,736.9,0.055,nu2 CMa,1.52,2.3,4792.0,19.75,99.1708333,-19.2558333,2011,Radial Velocity,
nu2 cma c,,,988.9,0.046,nu2 CMa,1.52,2.3,4792.0,19.75,99.1708333,-19.2558333,2019,Radial Velocity,
nu2 lup b,0.14658,0.01472,11.577794,0.079,nu2 Lup,,,,14.8,230.45,-48.3175,2011,Radial Velocity,
nu2 lup c,0.25489,0.0353,27.592076,0.037,nu2 Lup,,,,14.8,230.45,-48.3175,2011,Radial Velocity,
nu2 lup d,0.22366,0.02725,107.1363,0.075,nu2 Lup,,,,14.8,230.45,-48.3175,2011,Radial Velocity,
nu oct b,,2.13,409.3,0.118,nu Oct,1.61,5.81,4860.0,22.1,325.3708333,-77.39,2009,"Other, Radial Velocity",
ny vir (ab)b,,2.78,2987.745,,NY Vir (AB),0.6,,33000.0,,204.7,-2.0302778,2011,Timing,
ny vir (ab)c,,4.49,9861.75,,NY Vir (AB),0.6,,33000.0,,204.7,-2.0302778,2011,Timing,
ogle-2003-blg-235l b,,2.34,,,OGLE-2003-BLG-235L,0.56,,,5260.0,271.3166667,-28.895,2004,Microlensing,
ogle-2005-blg-071l b,,3.5,3600.0,,OGLE-2005-BLG-071L,0.46,,,3300.0,267.5375,-34.6730556,2005,Microlensing,
ogle-2005-blg-169l b,,0.0444,,,OGLE-2005-BLG-169L,0.69,,,4100.0,271.5208333,-30.7325,2005,Microlensing,
ogle-2005-blg-390l b,,0.017,3500.0,,OGLE-2005-BLG-390L,0.22,,,6500.0,268.5791667,-30.3772222,2005,Microlensing,
ogle-2006-109l b,,0.727,1790.0,,OGLE-2006-BLG-109L,0.51,,,1510.0,268.1458333,-30.0877778,2008,Microlensing,
ogle-2006-109l c,,0.271,4931.0,0.15,OGLE-2006-BLG-109L,0.51,,,1510.0,268.1458333,-30.0877778,2008,Microlensing,
ogle-2006-blg-284 b,,0.453,,,OGLE-2006-BLG-284,0.45,,,4000.0,269.658333346,-29.136666672,2020,Microlensing,
ogle-2007-blg-349l (ab)b,,0.25,,,OGLE-2007-BLG-349L (AB),0.71,,,2760.0,271.350000008,-26.421944457,2016,Microlensing,
ogle-2007-blg-368l b,,0.0694,,,OGLE-2007-BLG-368L,0.64,,,5900.0,269.1083333,-32.2375,2008,Microlensing,
ogle-2008-blg-092l ab,,0.18,,,OGLE-2008-BLG-092L A,0.71,,,7000.0,266.872583343,-34.7265555778,2014,Microlensing,
ogle-2008-blg-355l b,,4.6,,,OGLE-2008-BLG-355L,0.37,,,6800.0,269.786708336,-29.2405277552,2014,Microlensing,
ogle-2011-blg-0173l b,,0.19,,,OGLE-2011-BLG-0173L,0.4,,,6200.0,269.316666672,-28.683888903,2018,Microlensing,
ogle-2011-blg-0251l b,,0.96,,,OGLE-2011-BLG-0251L,0.47,,,4090.0,264.559083338,-27.1361388938,2012,Microlensing,
ogle-2011-blg-0265l b,,0.88,,,OGLE-2011-BLG-0265L,0.211,,,4380.0,269.450000016,-27.394444461,2015,Microlensing,
ogle-2012-blg-0026l b,,0.11,,,OGLE-2012-BLG-0026L,0.82,,,4080.0,263.5792,-27.1428,2012,Microlensing,
ogle-2012-blg-0026l c,,0.68,,,OGLE-2012-BLG-0026L,0.82,,,4080.0,263.5792,-27.1428,2012,Microlensing,
ogle-2012-blg-0406l b,,2.73,,,OGLE-2012-BLG-0406L,0.44,,,4970.0,268.325,-30.4711,2013,Microlensing,
ogle-2012-blg-0563l b,,1.116,,,OGLE-2012-BLG-0563L,0.801,,,5490.0,271.490500019,-27.7120000236,2015,Microlensing,
ogle-2012-blg-0724l b,,0.47,,,OGLE-2012-BLG-0724L,0.29,,,6700.0,268.966666684,-29.818611129,2016,Microlensing,
ogle-2012-blg-0838 b,,0.25,,,OGLE-2012-BLG-0838,0.54,,,6620.0,273.004166667,-25.71166669,2019,Microlensing,
ogle-2012-blg-0950l b,,0.11,,,OGLE-2012-BLG-0950L,0.56,,5500.0,3000.0,272.019250002,-29.7315833596,2016,Microlensing,
ogle-2013-blg-0132l b,,0.26,,,OGLE-2013-BLG-0132L,0.54,,,3900.0,269.764625001,-28.4210277896,2017,Microlensing,
ogle-2013-blg-0341l bb,,0.00522291791209,,,OGLE-2013-BLG-0341L B,0.1127,,,911.0,268.029166669,-29.846111138,2014,Microlensing,
ogle-2013-blg-0911l b,,10.08,,,OGLE-2013-BLG-0911L,0.29,,,3220.0,268.883333344,-29.253888897,2019,Microlensing,
ogle-2013-blg-1721l b,,0.64,,,OGLE-2013-BLG-1721L,0.46,,,6300.0,268.126541677,-30.2926944576,2017,Microlensing,
ogle-2013-blg-1761l b,,2.8,,,OGLE-2013-BLG-1761L,0.33,,,6900.0,268.408333346,-28.895277805,2017,Microlensing,
ogle-2014-blg-0124l b,,0.64,,,OGLE-2014-BLG-0124L,0.89,,,3600.0,270.620833343,-28.396388907,2014,Microlensing,
ogle-2014-blg-0221l b,,4.35,,,OGLE-2014-BLG-0221,0.69,,,4000.0,270.304166671,-27.426944461,2023,Microlensing,
ogle-2014-blg-0319 b,,0.57,,,OGLE-2014-BLG-0319,0.52,,,7730.0,266.962500017,-33.93500002,2022,Microlensing,
ogle-2014-blg-0676l b,,3.68,,,OGLE-2014-BLG-0676L,0.73,,,2670.0,268.104166675,-30.548333356,2016,Microlensing,
ogle-2014-blg-1186l b,,0.142,,,OGLE-2014-BLG-1186L,0.35,,,1700.0,265.5,-34.288333343,2018,Microlensing,
ogle-2014-blg-1722l b,,0.174,,,OGLE-2014-BLG-1722L,0.4,,,6400.0,268.754166667,-31.469166678,2018,Microlensing,
ogle-2014-blg-1722l c,,0.2633,,,OGLE-2014-BLG-1722L,0.4,,,6400.0,268.754166667,-31.469166678,2018,Microlensing,
ogle-2014-blg-1760l b,,0.931,,,OGLE-2014-BLG-1760L,0.51,,,6060.0,269.408333346,-28.963055585,2016,Microlensing,
ogle-2015-blg-0051l b,,0.72,,,OGLE-2015-BLG-0051L,0.1,,,8200.0,269.66254168,-28.0316944568,2016,Microlensing,
ogle-2015-blg-0954l b,,4.4,,,OGLE-2015-BLG-0954L,0.37,,,600.0,270.183333348,-28.660833355,2016,Microlensing,
ogle-2015-blg-0966l b,,0.066,,,OGLE-2015-BLG-0966L,0.38,,,2900.0,268.754166667,-29.047222234,2015,Microlensing,
ogle-2015-blg-1609l b,,0.24,,,OGLE-2015-BLG-1609L,0.17,,,3300.0,270.8237916666667,-26.90711111111111,2024,Microlensing,
ogle-2015-blg-1649 b,,2.54,,,OGLE-2015-BLG-1649,0.34,,,4230.0,271.204166683,-32.633055581,2019,Microlensing,
ogle-2015-blg-1670l b,,0.0563,,,OGLE-2015-BLG-1670L,0.55,,,6700.0,268.158791679,-28.5519166792,2018,Microlensing,
ogle-2015-blg-1771l b,,0.433,,,OGLE-2015-BLG-1771L,0.077,,,7070.0,268.800000004,-28.862777805,2019,Microlensing,
ogle-2016-blg-0007 b,,0.00415,,,OGLE-2016-BLG-0007,0.59,,,4300.0,268.35604166666667,-20.64225,2025,Microlensing,
ogle-2016-blg-0263l b,,4.1,,,OGLE-2016-BLG-0263L,0.13,,,6500.0,269.8954166783,-31.818611129,2017,Microlensing,
ogle-2016-blg-0596l b,,12.2,,,OGLE-2016-BLG-0596L,,,,,267.803375004,-30.8498333632,2016,Microlensing,
ogle-2016-blg-0613l (ab) b,,4.18,,,OGLE-2016-BLG-0613L (AB),1.0,,,3410.0,269.262500001,-28.116111126,2017,Microlensing,
ogle-2016-blg-1067l b,,0.43,,,OGLE-2016-BLG-1067L,0.3,,,3730.0,273.204500016,-27.012638899,2018,Microlensing,
ogle-2016-blg-1093l b,,0.71,,,OGLE-2016-BLG-1093L,0.48,,,8120.0,269.004166667,-32.713333358,2021,Microlensing,
ogle-2016-blg-1195l b,,0.03172,,,OGLE-2016-BLG-1195L,0.62,,,7450.0,268.850000008,-30.207222232,2017,Microlensing,
ogle-2016-blg-1227 b,,0.79,,,OGLE-2016-BLG-1227,0.1,,,1210.0,265.595833341,-33.759722245,2019,Microlensing,
ogle-2016-blg-1598 b,,5.91,,,OGLE-2016-BLG-1598,0.55,,,5910.0,270.1875,-29.175555555555555,2024,Microlensing,
ogle-2016-blg-1635 b,,11.49,,,OGLE-2016-BLG-1635,,,,,268.504166667,-30.777222246,2023,Microlensing,
ogle-2016-blg-1800 b,,2.59,,,OGLE-2016-BLG-1800,0.41,,,6480.0,269.9041666666667,-30.865277777777777,2024,Microlensing,
ogle-2016-blg-1850 b,,0.02936,,,OGLE-2016-BLG-1850,,,,,268.0,-32.210555568,2023,Microlensing,
ogle-2017-blg-0173l b,,9.08,,,OGLE-2017-BLG-0173L,0.417,,,4700.0,267.970833351,-29.271388898,2017,Microlensing,
ogle-2017-blg-0364 b,,0.2385,,,OGLE-2017-BLG-0364,0.49,,,7860.0,265.227875,-34.617583333333336,2024,Microlensing,
ogle-2017-blg-0406 b,,0.41,,,OGLE-2017-BLG-0406,0.56,,,5200.0,269.0,-29.863055583,2020,Microlensing,
ogle-2017-blg-0448 b,,7.3,,,OGLE-2017-BLG-0448,0.32,,,7790.0,268.66666668,-31.031944457,2023,Microlensing,
ogle-2017-blg-0482 b,,9.0,,,OGLE-2017-BLG-0482,0.2,,,5800.0,269.04887500391,-30.5283611308,2018,Microlensing,
ogle-2017-blg-0604 b,,0.51,,,OGLE-2017-BLG-0604,0.7,,,3950.0,267.891666678,-30.946666696,2020,Microlensing,
ogle-2017-blg-0640 b,,1.62,,,OGLE-2017-BLG-0640,0.32,,,6630.0,267.466666684,-29.461388907,2023,Microlensing,
ogle-2017-blg-1049 b,,5.53,,,OGLE-2017-BLG-1049,0.55,,,5670.0,269.533333336,-27.144166678,2020,Microlensing,
ogle-2017-blg-1099 b,,3.02,,,OGLE-2017-BLG-1099,0.45,,,7250.0,263.962500017,-29.585833347,2021,Microlensing,
ogle-2017-blg-1140l b,,1.63,,,OGLE-2017-BLG-1140L,0.214,,,7350.0,266.883333344,-24.522777793,2018,Microlensing,
ogle-2017-blg-1237 b,,3.8,,,OGLE-2017-BLG-1237,0.46,,,6030.0,271.650000012,-28.328888905,2023,Microlensing,
ogle-2017-blg-1275 b,,5.9,,,OGLE-2017-BLG-1275,0.63,,,7690.0,267.91666668,-29.498055577,2023,Microlensing,
ogle-2017-blg-1375l b,,10.33,,,OGLE-2017-BLG-1375L,0.77,,,3790.0,269.154166679,-30.311388904,2020,Microlensing,
ogle-2017-blg-1434l b,,0.014,,,OGLE-2017-BLG-1434L,0.23,,,860.0,268.280375002,-30.2457222368,2018,Microlensing,
ogle-2017-blg-1691l b,,0.046,,,OGLE-2017-BLG-1691L,0.45,,,7290.0,263.595833341,-29.284722229,2022,Microlensing,
ogle-2017-blg-1806 b,,0.01658,,,OGLE-2017-BLG-1806,0.38,,,6400.0,266.62500001,-24.272222232,2022,Microlensing,
ogle-2018-blg-0298 b,,0.14,,,OGLE-2018-BLG-0298,0.69,,,6540.0,264.283333336,-29.709166688,2022,Microlensing,
ogle-2018-blg-0383 b,,0.0201,,,OGLE-2018-BLG-0383,0.1,,,7700.0,268.679166681,-28.739166686,2021,Microlensing,
ogle-2018-blg-0506 b,,0.0513,,,OGLE-2018-BLG-0506,0.63,,,5600.0,267.629166677,-31.924166691,2021,Microlensing,
ogle-2018-blg-0516 b,,0.0632,,,OGLE-2018-BLG-0516,0.47,,,7000.0,269.641666678,-31.262500015,2021,Microlensing,
ogle-2018-blg-0532 b,,0.019636,,,OGLE-2018-BLG-0532,0.199,,,790.0,269.983333352,-28.997777809,2019,Microlensing,
ogle-2018-blg-0567l b,,0.32,,,OGLE-2018-BLG-0567L,0.24,,,7070.0,269.016666668,-27.987222245,2021,Microlensing,
ogle-2018-blg-0596 b,,0.0267,,,OGLE-2018-BLG-0596,0.2,,,5900.0,269.054166671,-29.199166683,2019,Microlensing,
ogle-2018-blg-0677l b,,0.01246,,,OGLE-2018-BLG-0677L,0.1,,,7700.0,268.75,-32.016666667,2020,Microlensing,
ogle-2018-blg-0740l b,,4.5,3100.0,,OGLE-2018-BLG-0740L,1.0,,,3200.0,152.17666666666668,-29.83580555555556,2019,Microlensing,
ogle-2018-blg-0799l b,,0.26,,,OGLE-2018-BLG-0799L,0.093,,,3710.0,273.45833335,-25.485833345,2020,Microlensing,
ogle-2018-blg-0932 b,,0.89,,,OGLE-2018-BLG-0932,0.72,,,6620.0,268.350000008,-29.021944449,2022,Microlensing,
ogle-2018-blg-0962,,1.37,,,OGLE-2018-BLG-0962L,0.55,,,6470.0,268.175000014,-32.30916668,2021,Microlensing,
ogle-2018-blg-0977 b,,0.0201,,,OGLE-2018-BLG-0977,0.47,,,6500.0,268.504166667,-30.604722238,2021,Microlensing,
ogle-2018-blg-1011l b,,1.8,,,OGLE-2018BLG-1011L,0.18,,,7100.0,269.012500001,-29.082777792,2019,Microlensing,
ogle-2018-blg-1011l c,,2.8,,,OGLE-2018BLG-1011L,0.18,,,7100.0,269.012500001,-29.082777792,2019,Microlensing,
ogle-2018-blg-1119 b,,0.91,,,OGLE-2018-BLG-1119,0.48,,,5760.0,270.029166669,-32.375277792,2022,Microlensing,
ogle-2018-blg-1126 b,,0.056,,,OGLE-2018-BLG-1126,0.69,,,5700.0,268.354166675,-31.724722243,2022,Microlensing,
ogle-2018-blg-1185 b,,0.0264,,,OGLE-2018-BLG-1185,0.37,,,7400.0,269.79166667,-27.835000018,2021,Microlensing,
ogle-2018-blg-1212 b,,0.2,,,OGLE-2018-BLG-1212,0.16,,,1550.0,271.079166673,-28.194166679,2022,Microlensing,
ogle-2018-blg-1269l b,,0.69,,,OGLE-2018-BLG-1269L,1.13,,,2560.0,269.691666682,-27.618055569,2020,Microlensing,
ogle-2018-blg-1367 b,,0.95,,,OGLE-2018-BLG-1367,0.28,,,5370.0,269.754166667,-29.168333338,2022,Microlensing,
ogle-2018-blg-1428l b,,0.77,,,OGLE-2018-BLG-1428L,0.43,,,6220.0,265.550000004,-26.137777784,2021,Microlensing,
ogle-2018-blg-1544 b,,11.2,,,OGLE-2018-BLG-1544,0.62,,,6300.0,269.129166677,-30.402777788,2022,Microlensing,
ogle-2018-blg-1647 b,,0.97,,,OGLE-2018-BLG-1647,0.092,,,7880.0,268.962500017,-31.816944461,2022,Microlensing,
ogle-2018-blg-1700l b,,4.4,,,OGLE-2018-BLG-1700L,0.54,,,7600.0,269.954166683,-28.528611131,2019,Microlensing,
ogle-2019-blg-0249 b,,7.12,,,OGLE-2019-BLG-0249,0.91,,,6370.0,265.404166679,-34.701666682,2019,Microlensing,
ogle-2019-blg-0299 b,,6.22,,,KMT-2017-BLG-2509,0.46,,,7040.0,265.591666674,-26.317222229,2021,Microlensing,
ogle-2019-blg-0304 b,,0.51,,,OGLE-2019-BLG-0304,0.27,,,6980.0,264.025000002,-26.146111124,2021,Microlensing,
ogle-2019-blg-0362 b,,3.3,,,OGLE-2019-BLG-0362,0.42,,,5830.0,263.466666684,-24.810277802,2022,Microlensing,
ogle-2019-blg-0468l b,,3.43,,,OGLE-2019-BLG-0468L,0.92,,,4400.0,266.404166679,-24.447222242,2021,Microlensing,
ogle-2019-blg-0468l c,,10.22,,,OGLE-2019-BLG-0468L,0.92,,,4400.0,266.404166679,-24.447222242,2021,Microlensing,
ogle-2019-blg-0679 b,,3.34,,,OGLE-2019-BLG-0679,,,,,265.741666686,-27.772777798,2019,Microlensing,
ogle-2019-blg-0960l b,,0.006,,,OGLE-2019-BLG-0960,0.4,,,920.0,274.012500001,-25.77250002,2021,Microlensing,
ogle-2019-blg-1053l b,,0.0078,,,OGLE-2019-BLG-1053L,0.61,,,6800.0,270.16666668,-27.34166668,2021,Microlensing,
ogle-2019-blg-1180l b,,1.75,,,OGLE-2019-BLG-1180L,0.545,,,6070.0,269.245833353,-27.975555582,2023,Microlensing,
ogle-2019-blg-1470l (ab)b,,2.2,,,OGLE-2019-BLG-1470L (AB),0.72,,,6100.0,271.950000016,-27.033611112,2022,Microlensing,
ogle-2019-blg-1492 b,,0.1167,,,OGLE-2019-BLG-1492,0.68,,,5600.0,270.095833341,-28.631111135,2021,Microlensing,
ogle-2023-blg-0836l (ab)b,,4.36,,,OGLE-2023-BLG-0836L,0.56,,,5120.0,267.186875,-23.74151944444444,2024,Microlensing,
ogle2-tr-l9 b,1.614,4.34,2.4855335,,OGLE2-TR-L9,1.42,1.503,6933.0,1537.0,166.9791667,-61.1461111,2007,Primary Transit,
ogle-gd-ecl-11388 (ab)b,,,3250.0,,OGLE-GD-ECL-11388 (AB),0.47,0.21,30000.0,1612.38,203.70833335,-64.142222232,2016,Timing,
ogle-tr-10 b,1.72,0.68,3.10129,0.0,OGLE-TR-10,1.14,1.242,6075.0,1248.0,267.8666667,-29.8761111,2004,Primary Transit,
ogle-tr-111 b,1.077,0.54,4.01451,0.0,OGLE-TR-111,0.78,0.979,4800.0,1068.33,163.325,-61.4055556,2004,Primary Transit,
ogle-tr-113 b,1.11,1.24,1.4324772,0.0,OGLE-TR-113,0.73,0.817,4588.0,566.459,163.1,-61.4466667,2004,Primary Transit,
ogle-tr-132 b,1.23,1.17,1.689868,0.0,OGLE-TR-132,1.19,1.234,6210.0,2012.62,162.6416667,-61.9569444,2004,Primary Transit,
ogle-tr-182 b,1.47,1.06,3.9791,0.0,OGLE-TR-182,1.08,1.25,5924.0,2501.75,167.3291667,-61.0952778,2007,Primary Transit,
ogle-tr-211 b,1.26,0.75,3.67724,0.0,OGLE-TR-211,1.25,1.532,6325.0,1515.26,160.0625,-62.4555556,2007,Primary Transit,
ogle-tr-56 b,1.2,1.3,1.211909,0.0,OGLE-TR-56,1.17,1.32,6050.0,2252.0,269.1458333,-29.5391667,2002,Primary Transit,
ome cen-h b,,,0.136,,ome Cen-H,1.4,,,4840.0,201.6833333333333,-47.48194444444445,2020,Timing,
ome ser ab,,,277.02,0.106,ome Ser A,2.17,12.3,4770.0,80.6,237.575,2.1964,2013,Radial Velocity,
omi crb b,,,187.3,0.191,omi CrB,2.13,10.4,4749.0,84.0,230.035661628,29.616208025,2012,Radial Velocity,
omi uma ab,,,1630.0,,omi UMa A,3.09,14.1,5242.0,56.3,127.5667,60.7181,2012,Radial Velocity,
oy car (ab)b,,,12194.65,,OY Car (AB),0.793,0.011,15000.0,90.58,151.591666674,-70.234722228,2006,Timing,
pds 70 b,,7.0,45108.0,,PDS 70,0.76,1.26,4237.0,113.43,212.042310462,-41.3979379638,2018,Imaging,
pds 70 c,,4.4,69945.0,,PDS 70,0.76,1.26,4237.0,113.43,212.042310462,-41.3979379638,2019,Imaging,
pi2 uma b,,,269.3,0.432,pi2 UMa,1.234,,4415.0,78.5,130.0541667,64.3280556,2007,Radial Velocity,
pi men b,,12.6,2088.33,0.645,pi Men,1.094,1.1,6037.0,18.37,84.2912083366,-80.4691111224,2001,Radial Velocity,
pi men c,0.16719,0.01142,6.267852,0.15,pi Men,1.094,1.1,6037.0,18.37,84.2912083366,-80.4691111224,2018,Primary Transit,
pi men d,,,124.64,0.22,pi Men,1.094,1.1,6037.0,18.37,84.2912083366,-80.4691111224,2022,Radial Velocity,
pollux b,,,589.64,0.02,Pollux,1.47,9.3,4666.0,10.34,116.325,28.0261111,2006,Radial Velocity,
pots-1 b,0.941,2.31,3.1606296,,POTS-1,0.695,,4400.0,,203.6083,-66.5811,2013,Primary Transit,
pr 0201 b,,,4.4264,,Pr 0201,1.234,1.167,6174.0,170.0,130.4333,20.2269,2012,Radial Velocity,
pr 0211 ab,,,2.14609,0.017,Pr 0211 A,0.935,0.827,,170.0,130.545833337,19.276944458,2012,Radial Velocity,
pr 0211 ac,,,5300.0,0.7,Pr 0211 A,0.935,0.827,,170.0,130.545833337,19.276944458,2016,Radial Velocity,
proxima centauri b,,,11.1881,0.02,Proxima Centauri,0.15,0.141,3050.0,1.295,217.428938029,-62.679444468,2016,Radial Velocity,
proxima centauri d,,,5.167,0.04,Proxima Centauri,0.15,0.141,3050.0,1.295,217.428938029,-62.679444468,2020,Radial Velocity,
psi1 aqr ab,,,181.4,0.027,psi1 Aqr A,1.4,11.0,4665.0,45.9,348.9708333,-9.0875,2003,Radial Velocity,
psi1 dra bb,,,3117.0,0.4,psi1 Dra B,1.19,,6212.0,22.16,265.491666686,72.156944453,2015,Radial Velocity,
psr 1719-14 b,0.4,1.0,0.090706293,0.06,PSR 1719-14,1.4,,,1200.0,259.7916667,-14.6336111,2011,Timing,
psr b0329+54 b,,,10139.34,0.236,PSR B0329+54,,,,,53.245833353,54.578611132,2017,Timing,
psr b0943+10 b,,,730.0,,PSR B0943+10,1.5,,,,146.530458336,9.8659166964,2014,Timing,
psr b0943+10 c,,,1460.0,,PSR B0943+10,1.5,,,,146.530458336,9.8659166964,2014,Timing,
psr b1257+12 c,,0.013,66.5419,0.0186,PSR B1257+12,,,,710.0,195.0166667,12.6822222,1992,Timing,
psr b1257+12 d,,0.012,98.2114,0.0252,PSR B1257+12,,,,710.0,195.0166667,12.6822222,1992,Timing,
psr b1620-26 (ab)b,,2.5,36525.0,,PSR B1620-26 (AB),1.35,,,3800.0,245.9083333,-26.5313889,2003,Timing,
psr b1802-07 b,,,0.071092,3e-07,PSR B1802-07,1.4,,,2700.0,271.2078975,-7.590191666666667,2009,Timing,
psr j0312-0921 b,,10.47,0.0975,,PSR J0312-0921,1.4,,,,48.025875,-9.365708333333334,2021,"Timing, Kinematic",
psr j0636+5129	b,0.74,8.5,0.0665513392,,PSR J0636+5129,1.4,,,500.0,99.0,51.483333343,2014,Timing,
psr j1211-0633 b,,,0.38634962,,PSR J1211-0633,1.4,1.43e-05,,1200.0,185.35316666666668,-6.564361111111111,2023,Timing,
psr j1311-3430 b,,12.0,0.065115,,PSR J1311-3430,,,,3010.0,197.950000016,-34.50972224,2012,Radial Velocity,
psr j1630+3550 b,,,0.315863166,0.00042,PSR J1630+3550,1.4,,,1350.0,247.650000012,35.845000026,2023,Timing,
psr j1748-2021h,,7.54,0.360787526,,PSR J1748-2021H,1.4,,,8300.0,267.22166458333334,-20.359808333333334,2022,Timing,
psr j1807-2459 a b,,9.4,0.07,0.0,PSR J1807-2459A,1.4,,,2790.0,271.83483334012,-24.9979444758,2000,Timing,
psr j1824-2452g b,,,0.1046,3e-07,PSR J1824-2452G,1.4,,,5600.0,276.13666666666666,-24.869722222222222,2009,Timing,
psr j1824-2452m b,,,0.242519219,,PSR J1824-2452M,1.4,,,5400.0,276.1382645833333,-24.868944444444445,2022,Timing,
psr j1928+1245 b,,,0.1366347269,,PSR J1928+1245,1.4,,,6100.0,292.1890936210708,12.76483075284,2019,Timing,
psr j2241-5236 b,,12.0,0.1456722395,0.0,PSR J2241-5236,1.35,,,500.0,340.425000014,-52.61000002,2011,Timing,
psr j2322-2650 b,,,0.322964004,0.00012,PSR J2322-2650,1.4,,,230.0,350.644348,-26.849533,2017,Timing,
qatar-10 b,1.534,0.736,1.645321,0.0,Qatar-10,1.156,1.254,6124.0,539.0,284.445833349,69.570833348,2019,Primary Transit,
qatar-1 ab,1.143,1.294,1.42002504,0.0,Qatar-1 A,0.838,0.803,5013.0,187.0,303.3833333,65.1619444,2010,Primary Transit,
qatar-2 b,1.254,2.494,1.33711647,0.0,Qatar-2,0.74,0.78,4645.0,182.32,207.655866,-6.804028,2011,Primary Transit,
qatar-3 ab,1.096,4.31,2.5079204,,Qatar-3 A,1.19,1.727,6207.39,735.601,359.150000012,36.21305557,2016,Primary Transit,
qatar-4 b,1.552,5.85,1.8053949,,Qatar-4,0.896,0.849,5215.0,,4.858333342,44.027500009,2016,Primary Transit,
qatar-5 b,1.107,4.32,2.8792319,,Qatar-5,1.128,1.076,5747.0,,7.054166671,42.061388899,2016,Primary Transit,
qatar-6 ab,1.062,0.668,3.506189,0.0,Qatar-6 A,0.822,0.722,5052.0,101.0,222.20833335,22.152500005,2017,Primary Transit,
qatar-7 b,1.7,1.88,2.032046,0.0,Qatar-7,1.409,1.564,6387.0,725.0,358.516666668,37.021944449,2018,Primary Transit,
qatar-8 b,1.285,0.371,3.71495,0.0,Qatar-8,1.029,1.315,5687.0,276.7,157.412500013,70.527222241,2019,Primary Transit,
qatar-9 b,1.009,1.19,1.540731,0.0,Qatar-9,0.719,0.696,4309.0,211.4,160.748083353,60.964166697,2019,Primary Transit,
qz ser b,,,1.04,,QZ Ser (AB),0.9,0.01,,321.5,239.226974483928,21.12196764398411,2022,Other,
rho crb b,,1.04,39.8438,0.038,rho CrB,0.99,1.284,5822.0,17.43,240.2625,33.3141667,1997,Radial Velocity,
rho crb c,,,102.19,0.096,rho CrB,0.99,1.284,5822.0,17.43,240.2625,33.3141667,2016,Radial Velocity,
rho crb e,,,12.949,0.126,rho CrB,0.99,1.284,5822.0,17.43,240.2625,33.3141667,2023,Radial Velocity,
rho ind b,,,1256.0,0.29,rho Ind,1.06,1.1,5636.0,26.5,343.6625,-70.0736111,2002,Radial Velocity,
ross 128 b,,,9.8658,0.116,Ross 128,0.168,0.1967,3192.0,3.3806,176.933333348,0.804444464,2017,Radial Velocity,
ross 176 b,0.1642,0.01438,5.0066338,0.25,Ross 176,0.58,0.57,4061.0,46.5,305.68829166666666,47.30773611111111,2025,Primary Transit,
ross 318 b,0.143,,39.5047,,Ross 318,0.461,0.464,3450.0,8.233,15.634291666666668,71.67981388888889,2026,Radial Velocity,
ross 458 (ab)b,1.07,11.3,,,Ross 458,0.6,,,11.7,195.1958333,12.3758333,2010,Imaging,
ross 508 b,,,10.77,0.35,Ross 508,0.177,0.211,3071.0,11.2183,230.962500017,17.465833355,2022,Radial Velocity,
rr cae (ab)b,,,5479.0,0.0,RR Cae (AB),0.622,,,,65.275,-48.6519444,2012,Timing,
s1429 b,,,77.51,0.15,S1429,1.26,2.13,6000.0,870.0,133.01483333333334,11.689975,2024,Radial Velocity,
sand 178 b,,,123.93,0.41,Sand 178,0.482,0.4842,3520.0,58.8285,194.5925000074,26.5044722358,2021,Radial Velocity,
sdss j1208+3550 b,,,0.0367777,,SDSS J1208+3550,0.952,0.0093,12000.0,207.615,182.17504075573,35.84038610042,2013,Timing,
sdss j1212+0136 b,0.95,,0.061407,,SDSS J1212+0136,0.61,0.012,10930.0,120.0,183.03878216453,1.60771423264,2005,"Timing, Other",
sdss j1730+5545 b,,6.0,0.024444,,SDSS J1730+5545,0.6,0.01,12700.0,1232.4,262.69827478802,55.75512612066,2014,Timing,
soi-1 b,1.5,,1.08,0.6,SOI-1,,0.4,,,2.62500001,50.461111129,2023,Primary Transit,
soi-2 b,2.22,,2.1,0.5,SOI-2,,0.55,,,3.129166677,50.455833347,2023,Primary Transit,
soi-7 b,1.96,,4.71,0.55,SOI-7,,0.52,,,4.137500011,50.686111127,2023,Primary Transit,
speculoos-3 b,0.08716,,0.71912603,,SPECULOOS-3,0.1,0.123,2800.0,17.75,312.3641666666667,33.61413888888889,2024,Primary Transit,
sweeps-04 b,0.81,3.8,4.2,,SWEEPS-04,1.24,1.18,,8500.0,269.725,-29.1891667,2006,Primary Transit,
sweeps-11 b,1.13,9.7,1.796,,SWEEPS-11,1.1,1.45,,8500.0,269.7625,-29.1983333,2006,Primary Transit,
swift j1756-2508 b,,,0.0379907,,SWIFT J1756-2508,1.8,,,8000.0,269.239291686,-25.1076111192,2007,Other,
tap 26 b,,,10.91,,TAP 26,1.04,1.36,,,64.716666684,17.388055567,2017,Radial Velocity,
tau1 gru b,,,1311.0,0.07,tau1 Gru,1.3,2.0,5767.0,33.3,343.4041667,-48.5980556,2002,Radial Velocity,
