pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-1208 b,2.6,,11.08487,0.0,Kepler-1208,0.89,0.84,4897.0,825.176,291.8812445,44.5557587,2016.0,Transit,648.0,K
kepler-1214 b,2.36,,18.82634264,,Kepler-1214,0.85,0.8,5130.0,729.227,285.1427113,49.8006565,2016.0,Transit,,K
kepler-1222 b,0.69,,1.916944254,0.0,Kepler-1222,0.752,0.678,5166.0,415.218,294.889616,49.3798215,2016.0,Transit,1134.0,K
kepler-1223 b,1.54,,16.3012727,0.0,Kepler-1223,0.836,0.796,4873.0,459.957,285.2956462,44.5527542,2016.0,Transit,557.0,K
kepler-1228 b,,,0.5773691747,,Kepler-1228,0.806,0.728395,4914.65,515.453,296.552761,46.9661945,2016.0,Transit,,K
kepler-1232 b,1.59,,26.7838935,0.0,Kepler-1232,0.869,0.856,5242.0,632.865,296.5500966,49.102307,2016.0,Transit,523.0,K
kepler-1234 b,,,11.9401182337,,Kepler-1234,0.78,0.855722,4805.0,916.749,287.5220359,51.3759464,2016.0,Transit,,K
kepler-124 b,0.8,,3.41045424,0.0,Kepler-124,0.724,0.657,5196.0,420.046,286.7527322,49.0648788,2014.0,Transit,931.0,K
kepler-124 c,2.502,,13.82139306,,Kepler-124,0.706,0.748,4960.0,420.046,286.7527322,49.0648788,2014.0,Transit,,K
kepler-124 d,1.433,,30.9507608,,Kepler-124,0.706,0.748,4960.0,420.046,286.7527322,49.0648788,2014.0,Transit,,K
kepler-1242 b,2.61,,13.62798432,0.0,Kepler-1242,0.805,0.855,5052.0,687.615,284.6062174,41.196344,2016.0,Transit,639.0,K
kepler-1246 b,1.23,,11.32271513,0.0,Kepler-1246,0.634,0.642,4563.0,436.505,287.6572346,48.9822053,2016.0,Transit,554.0,K
kepler-1254 b,,,9.99115241,,Kepler-1254,0.8,0.718755,4898.13,622.818,285.1733174,48.7700099,2016.0,Transit,,K
kepler-1254 c,1.186,,,,Kepler-1254,,0.696,4826.0,622.818,285.1733174,48.7700099,2016.0,Transit,,K
kepler-1254 d,1.4,,5.72716067,0.0,Kepler-1254,0.771,0.796,4838.0,622.818,285.1733174,48.7700099,2016.0,Transit,794.0,K
kepler-1259 b,1.6,,0.663085361,0.0,Kepler-1259,0.878,0.767,5172.0,805.562,297.8414628,46.9676288,2016.0,Transit,1681.0,K
kepler-1261 b,,,48.4313560185,,Kepler-1261,0.79,0.77044,4865.55,744.294,285.2324786,48.8066963,2016.0,Transit,,K
kepler-1263 b,1.14,,4.55139967,,Kepler-1263,0.84,0.8,5213.0,664.83,286.483626,46.7526182,2016.0,Transit,,K
kepler-1265 b,1.47,,6.49441289,0.0,Kepler-1265,0.724,0.742,4769.0,583.641,284.5858364,47.0795646,2016.0,Transit,732.0,K
kepler-1266 b,2.61,,28.474748,0.0,Kepler-1266,0.854,0.762,5274.0,849.312,285.8693277,42.7279996,2016.0,Transit,489.0,K
kepler-1266 c,1.466,,4.86635506,,Kepler-1266,0.728,0.717,4976.0,849.312,285.8693277,42.7279996,2021.0,Transit,,K
kepler-1270 b,3.12,,6.0331,0.0,Kepler-1270,1.38,3.04,5172.0,1095.05,286.7156676,48.6452552,2016.0,Transit,1482.0,K
kepler-1284 b,1.21,,0.664073806,,Kepler-1284,0.84,0.79,5123.0,882.324,291.2789549,47.6875766,2016.0,Transit,,K
kepler-1304 b,2.31,,16.1288853,0.0,Kepler-1304,0.756,0.821,5295.0,2176.08,285.2763652,39.4468274,2016.0,Transit,627.0,K
kepler-1309 b,2.66,,28.8431751,0.0,Kepler-1309,0.758,0.785,5151.0,,298.7351131,40.7641262,2016.0,Transit,491.0,K
kepler-1314 b,5.11,,5.424749281,,Kepler-1314,0.6,0.59,4188.0,,294.2373599,45.1968274,2016.0,Transit,,K
kepler-1315 b,1.57,,0.84338011,0.0,Kepler-1315,0.809,0.856,4818.0,480.869,295.8215678,46.0530562,2016.0,Transit,1540.0,K
kepler-1315 c,1.72,,6.56606842,0.0,Kepler-1315,0.809,0.856,4818.0,480.869,295.8215678,46.0530562,2021.0,Transit,777.0,K
kepler-1317 b,,,0.5688719526,,Kepler-1317,0.84,0.809194,5057.15,728.303,291.6118842,42.1159787,2016.0,Transit,,K
kepler-1318 b,3.11,,213.257663,,Kepler-1318,0.73,0.7,4598.0,475.248,290.3763246,41.1507928,2016.0,Transit,,K
kepler-1320 b,,,0.868386354,,Kepler-1320,0.72,0.687686,4575.0,647.424,288.4335977,40.3808519,2016.0,Transit,,K
kepler-1321 c,3.1,,2.226494,0.0,Kepler-1321,0.59,0.6,4210.0,769.146,294.528597,46.6408737,2016.0,Transit,860.0,K
kepler-1321 d,2.7,,5.720856,0.0,Kepler-1321,0.59,0.6,4210.0,769.146,294.528597,46.6408737,2021.0,Transit,625.0,K
kepler-1324 b,1.554,,,,Kepler-1324,,0.664,4820.0,481.667,291.1849503,40.3112023,2016.0,Transit,,K
kepler-1329 b,2.404,,,,Kepler-1329,,0.652,4442.0,588.037,281.6476437,48.2709523,2016.0,Transit,,K
kepler-1331 b,0.96,,0.789161653,0.0,Kepler-1331,0.61,0.622,4258.0,319.197,297.0737928,41.2244613,2016.0,Transit,1243.0,K
kepler-1335 b,1.45,,6.26406846,,Kepler-1335,0.77,0.74,4903.0,621.853,284.8384394,42.0703371,2016.0,Transit,,K
kepler-1337 b,2.54,,,,Kepler-1337,,0.694,4583.0,601.629,287.0091176,46.7961229,2016.0,Transit,,K
kepler-1341 b,2.968,,132.9968322,,Kepler-1341,0.795,0.724,4683.0,476.957,280.5116813,44.1593503,2016.0,Transit,,K
kepler-1347 b,,,14.00948631,,Kepler-1347,,0.804966,5170.78,,299.6595903,40.8438526,2016.0,Transit,,K
kepler-1351 b,0.6,,0.916140768,0.0,Kepler-1351,0.6,0.614,4374.0,202.782,293.6084289,42.1978746,2016.0,Transit,1210.0,K
kepler-1353 b,2.03,,24.7543966,0.0,Kepler-1353,0.778,0.804,4852.0,593.384,295.7353911,42.5762317,2016.0,Transit,491.0,K
kepler-1356 b,,,0.6340017154,,Kepler-1356,0.83,0.763449,4993.0,845.228,290.9953825,43.2438792,2016.0,Transit,,K
kepler-1359 b,4.1,,59.49786,0.0,Kepler-1359,0.88,1.04,4652.0,614.859,289.538818,41.8928154,2016.0,Transit,391.0,K
kepler-1361 b,0.838,,3.57554956,,Kepler-1361,0.831,0.768,5037.0,389.143,283.5653603,46.9042278,2016.0,Transit,,K
kepler-1362 b,2.43,,136.205626,0.0,Kepler-1362,0.699,0.688,4650.0,731.298,288.5385574,40.8771276,2016.0,Transit,251.0,K
kepler-1363 b,1.25,,2.94194094,,Kepler-1363,0.76,0.72,4839.0,541.714,296.9964872,49.2563228,2016.0,Transit,,K
kepler-1366 b,1.43,,2.164570968,,Kepler-1366,0.62,0.6,4070.0,465.826,285.0648845,41.5548464,2016.0,Transit,,K
kepler-1367 b,0.85,,1.574090272,0.0,Kepler-1367,0.572,0.546,3954.0,401.484,288.4166786,47.8787308,2016.0,Transit,869.0,K
kepler-137 b,,,8.43638723,,Kepler-137,0.9,0.858396,5265.0,302.979,282.1355875,43.0391951,2014.0,Transit,,K
kepler-1378 b,,,11.95397791,,Kepler-1378,0.666,0.648181,4262.0,506.434,297.373403,40.3663986,2016.0,Transit,,K
kepler-1379 b,1.28,,0.881841146,0.0,Kepler-1379,0.856,0.778,5260.0,971.325,293.6704404,41.4102105,2016.0,Transit,1565.0,K
kepler-1387 b,0.78,,,,Kepler-1387,,0.712,5019.0,455.358,292.4403029,43.2093456,2016.0,Transit,,K
kepler-1388 c,,,5.5361069757,,Kepler-1388,0.588706,0.600757,3938.0,453.795,283.3360156,47.1744499,2016.0,Transit,,K
kepler-1388 d,2.43,,20.9568158,0.0,Kepler-1388,0.541,0.523,3903.0,453.795,283.3360156,47.1744499,2016.0,Transit,357.0,K
kepler-1388 e,1.919,,37.6327084,,Kepler-1388,,0.48,5052.0,453.795,283.3360156,47.1744499,2016.0,Transit,,K
kepler-1389 b,1.669,,99.2530951,,Kepler-1389,0.757,0.709,4962.0,497.093,285.7174414,44.7583487,2016.0,Transit,,K
kepler-1400 b,,,9.06687613,,Kepler-1400,0.8,0.710105,4912.0,752.237,286.2716827,45.4408055,2016.0,Transit,,K
kepler-1402 b,1.626,,,,Kepler-1402,,1.928,5275.0,1493.64,291.8478341,48.9681664,2016.0,Transit,,K
kepler-1409 b,1.05,,0.7648651,0.0,Kepler-1409,0.77,0.79,5187.0,694.89,290.0847389,51.2086144,2016.0,Transit,1665.0,K
kepler-141 b,0.73,,3.10762684,0.0,Kepler-141,0.824,0.782,4908.0,301.183,297.9707271,47.7316041,2014.0,Transit,968.0,K
kepler-141 c,1.5,,7.0106324,0.0,Kepler-141,0.824,0.782,4908.0,301.183,297.9707271,47.7316041,2014.0,Transit,738.0,K
kepler-1410 b,,,60.86616955,,Kepler-1410,,,4031.25,,290.5102933,38.743501,2016.0,Transit,,K
kepler-1414 b,1.196,,,,Kepler-1414,,0.797,5080.0,570.835,284.9285796,42.4223085,2016.0,Transit,,K
kepler-1420 b,1.431,,,,Kepler-1420,,0.919,5288.0,1054.37,296.2038586,42.7778165,2016.0,Transit,,K
kepler-1423 b,2.84,,23.9553986,0.0,Kepler-1423,0.926,1.781,5011.0,,288.2437481,41.1100655,2016.0,Transit,741.0,K
kepler-1430 b,1.03,,2.46050993,0.0,Kepler-1430,0.62,0.634,4811.0,875.523,289.6975391,43.3719581,2016.0,Transit,969.0,K
kepler-1446 b,0.753,,,,Kepler-1446,,0.697,4848.0,152.075,289.4240357,46.7260823,2016.0,Transit,,K
kepler-1450 b,1.94,,54.5091549,0.0,Kepler-1450,0.621,0.603,4406.0,505.829,294.5536825,45.0813011,2016.0,Transit,308.0,K
kepler-1455 b,,,49.2765566,,Kepler-1455,0.574333,0.583405,3919.0,357.621,294.0830662,50.5027572,2016.0,Transit,,K
kepler-1456 b,,,18.1373788,,Kepler-1456,0.64,0.653437,4116.0,370.312,286.9453381,43.8228023,2016.0,Transit,,K
kepler-1459 b,1.58,,62.8691611,0.0,Kepler-1459,0.821,0.868,4947.0,455.479,282.4229401,46.0139761,2016.0,Transit,377.0,K
kepler-1460 b,1.89,,29.9633247,0.0,Kepler-1460,0.624,0.638,4463.0,553.218,285.5577888,44.0108221,2016.0,Transit,391.0,K
kepler-1461 b,,,29.3494738767,,Kepler-1461,0.78,0.682284,4821.0,679.106,285.8305091,43.198377,2016.0,Transit,,K
kepler-1465 b,,,31.82763672,,Kepler-1465,0.72,0.748108,4585.0,359.497,289.8194222,51.9048541,2016.0,Transit,,K
kepler-1467 b,2.99,,47.0569043,0.0,Kepler-1467,0.821,0.746,5290.0,852.888,295.0485389,45.3426781,2016.0,Transit,413.0,K
kepler-1470 b,1.15,,16.2951259,0.0,Kepler-1470,0.781,0.812,4915.0,590.601,288.6949475,39.8830802,2016.0,Transit,574.0,K
kepler-1477 b,,,11.55532445,,Kepler-1477,0.85,1.03644,5064.0,680.828,281.2985305,42.6856727,2016.0,Transit,,K
kepler-148 b,,,1.729367077,,Kepler-148,0.83,0.850564,5019.0,791.163,289.7861626,46.8588176,2014.0,Transit,,K
kepler-148 c,3.6,,4.180043,,Kepler-148,,0.851,5272.0,791.163,289.7861626,46.8588176,2014.0,Transit,,K
kepler-148 d,8.95,,51.84688575,0.0,Kepler-148,0.893,0.838,5271.0,791.163,289.7861626,46.8588176,2016.0,Transit,416.0,K
kepler-1480 b,1.67,,22.12679948,,Kepler-1480,0.85,0.81,5156.0,500.892,291.9998055,49.3018321,2016.0,Transit,,K
kepler-1481 b,,,5.94228603,,Kepler-1481,0.75,0.769856,4693.28,459.076,289.4390075,49.7312226,2016.0,Transit,,K
kepler-1492 b,3.65,,16.7525077,0.0,Kepler-1492,0.955,1.802,4807.0,331.553,288.5970695,41.0363254,2016.0,Transit,801.0,K
kepler-1499 b,1.19,,44.2008,0.0,Kepler-1499,0.723,0.753,5002.0,309.869,283.986348,41.6505091,2016.0,Transit,409.0,K
kepler-1512 b,,,20.35975749,,Kepler-1512,,0.740908,4462.94,,289.2744976,44.4704056,2016.0,Transit,,K
kepler-152 b,3.08,,18.20795835,0.0,Kepler-152,0.826,0.738,5176.0,441.09,286.8653826,41.9889571,2014.0,Transit,551.0,K
kepler-152 c,2.56,,88.2553544,0.0,Kepler-152,0.846,0.761,5262.0,441.09,286.8653826,41.9889571,2014.0,Transit,335.0,K
kepler-1520 b,22.95,,0.65355361,0.0,Kepler-1520,0.666,0.66,4550.0,607.917,290.9662102,51.5047656,2016.0,Transit,1437.0,K
kepler-1521 b,,,47.1484324,,Kepler-1521,0.824,0.697343,4981.13,206.983,292.6903779,37.8350549,2016.0,Transit,,K
kepler-1526 b,2.31,,3.908632005,0.0,Kepler-1526,0.639,0.653,4518.0,555.574,285.1197266,38.8664618,2016.0,Transit,788.0,K
kepler-1529 b,,,5.3390216011,,Kepler-1529,0.8,0.761793,4901.0,661.014,289.8707469,41.0407482,2016.0,Transit,,K
kepler-153 c,2.109,,46.9025112,,Kepler-153,0.756,0.729,5178.0,459.368,282.460502,48.2570293,2014.0,Transit,,K
kepler-1536 b,2.98,,364.758031,0.0,Kepler-1536,0.616,0.63,4386.0,387.248,291.5852554,45.7158742,2016.0,Transit,166.0,K
kepler-1537 b,,,1.4444546276,,Kepler-1537,0.83,0.819392,4997.0,517.292,294.3853917,43.8254461,2016.0,Transit,,K
kepler-1539 b,2.71,,133.3036741,0.0,Kepler-1539,0.816,0.801,5269.0,748.326,284.2194566,44.2685146,2016.0,Transit,301.0,K
kepler-1540 b,2.67,,,,Kepler-1540,,0.636,4625.0,244.96,283.3445555,41.2017544,2016.0,Transit,,K
kepler-1544 b,,,168.81128288,,Kepler-1544,0.772,0.750481,4787.0,335.09,297.2852168,49.2124526,2016.0,Transit,,K
kepler-1545 b,,,163.692252345,,Kepler-1545,0.86,0.926681,5112.8,729.964,298.8988313,47.4630696,2016.0,Transit,,K
kepler-155 b,,,5.9311972791,,Kepler-155,0.678,0.771507,4339.18,293.499,288.4957831,51.0819286,2014.0,Transit,,K
kepler-155 c,1.76,,52.6615836,0.0,Kepler-155,0.56,0.54,3985.0,293.499,288.4957831,51.0819286,2014.0,Transit,271.0,K
kepler-1552 b,2.17,,184.771853,0.0,Kepler-1552,0.714,0.677,5220.0,769.096,291.6768669,38.8749152,2016.0,Transit,251.0,K
kepler-1554 b,2.839,,198.088774,,Kepler-1554,0.716,0.792,5121.0,946.847,286.576016,41.7415762,2016.0,Transit,,K
kepler-1558 b,0.79,,3.50470358,0.0,Kepler-1558,0.798,0.854,5115.0,325.737,286.8194349,46.9117837,2016.0,Transit,1019.0,K
kepler-156 b,2.3,,4.973455,0.0,Kepler-156,0.737,0.74,5031.0,443.483,290.2964214,37.7494271,2014.0,Transit,835.0,K
kepler-156 c,2.2,,15.906811,0.0,Kepler-156,0.737,0.74,5031.0,443.483,290.2964214,37.7494271,2014.0,Transit,569.0,K
kepler-1565 b,1.18,,1.538188437,0.0,Kepler-1565,0.783,0.726,5112.0,629.93,297.9529793,40.8067876,2016.0,Transit,1240.0,K
kepler-1566 b,0.79,,0.539915238,,Kepler-1566,0.84,0.81,5254.0,466.586,283.5875459,40.5749018,2016.0,Transit,,K
kepler-1577 b,2.65,,6.30560247,0.0,Kepler-1577,0.952,1.756,4934.0,510.029,292.9552704,47.5730433,2016.0,Transit,1125.0,K
kepler-1579 b,0.84,,0.849907889,,Kepler-1579,0.75,0.7,4584.0,,293.288022,43.5149061,2016.0,Transit,,K
kepler-158 b,2.27,,16.70920628,0.0,Kepler-158,0.656,0.668,4621.0,315.177,284.0323723,39.7815365,2014.0,Transit,500.0,K
kepler-158 c,2.02,,28.55156868,,Kepler-158,0.75,0.71,4720.0,315.177,284.0323723,39.7815365,2014.0,Transit,,K
kepler-158 d,0.43,,0.645088,,Kepler-158,0.656,0.668,4895.97,315.177,284.0323723,39.7815365,2024.0,Transit,,K
kepler-159 c,,,43.5859419,,Kepler-159,0.7,0.69737,4477.0,373.744,297.0702037,40.868734,2014.0,Transit,,K
kepler-1593 b,2.91,,174.5085,,Kepler-1593,0.725,0.698,4745.0,638.249,300.4882018,44.4606698,2016.0,Transit,260.0,K
kepler-16 b,8.4493,105.833,228.776,0.0069,Kepler-16,0.6897,0.6489,4450.0,75.0852,289.0758307,51.757229,2011.0,Transit,,K
kepler-1600 b,2.96,,386.370512,0.0,Kepler-1600,0.818,0.834,5119.0,1030.81,291.3993802,38.7877563,2016.0,Transit,209.0,K
kepler-1600 c,1.74,,7.2981458,,Kepler-1600,0.844,0.826,5090.0,1030.81,291.3993802,38.7877563,2021.0,Transit,,K
kepler-1604 b,1.41,,0.683684256,,Kepler-1604,0.81,0.76,4976.0,541.189,285.4106549,44.4122318,2016.0,Transit,,K
kepler-161 b,1.84,,4.921357,0.0,Kepler-161,0.783,0.69,5058.0,434.632,290.5164698,43.0838642,2014.0,Transit,813.0,K
kepler-161 c,1.96,,7.064256441,0.0,Kepler-161,0.817,0.739,5079.0,434.632,290.5164698,43.0838642,2014.0,Transit,743.0,K
kepler-1610 b,,,8.7018192778,,Kepler-1610,0.86,0.732623,5106.92,864.331,295.9049795,45.4054296,2016.0,Transit,,K
kepler-1610 c,2.20600009,,44.98529816,,Kepler-1610,0.825,0.8,5295.0,864.331,295.9049795,45.4054296,2023.0,Transit,,K
kepler-1614 b,1.49,,3.9466141,,Kepler-1614,0.79,0.76,5121.0,1191.19,284.8713893,49.7758867,2016.0,Transit,,K
kepler-1630 b,2.62,,509.997402,0.0,Kepler-1630,0.724,0.756,5037.0,331.213,297.5083004,43.7110543,2016.0,Transit,182.0,K
kepler-1642 c,4.87,,6.6513802,0.0,Kepler-1642,0.937,1.514,5254.0,413.873,297.2121215,43.643789,2016.0,Transit,1095.0,K
kepler-1643 b,1.72,,5.34264507,0.0,Kepler-1643,0.699,0.667,5094.0,341.774,300.4310076,44.7510129,2016.0,Transit,796.0,K
kepler-165 b,2.1,,8.1808949,0.0,Kepler-165,0.864,0.77,5081.0,560.885,280.69092,47.8096702,2014.0,Transit,716.0,K
kepler-165 c,,,15.312909,,Kepler-165,0.87,0.727855,5155.0,560.885,280.69092,47.8096702,2014.0,Transit,,K
kepler-1661 b,3.87,17.0,175.06,0.057,Kepler-1661,0.841,0.762,5100.0,410.607,285.1670927,41.9669383,2020.0,Transit,243.0,K
kepler-1665 b,2.83910787,,11.9548,,Kepler-1665,0.842,0.777785,5049.84,335.515,290.39624,41.0399229,2020.0,Transit,,K
kepler-1669 b,1.83,,9.512123,0.0,Kepler-1669,0.585,0.556,4265.0,543.444,297.4303826,39.8478795,2020.0,Transit,516.0,K
kepler-1669 c,,,1.609321941,,Kepler-1669,0.67,0.714145,4303.0,543.444,297.4303826,39.8478795,2021.0,Transit,,K
kepler-1669 d,1.22,,4.72941177,0.0,Kepler-1669,0.609,0.603,4224.0,543.444,297.4303826,39.8478795,2023.0,Transit,669.0,K
kepler-167 b,1.71,,4.393156523,0.0,Kepler-167,0.772,0.808,4978.0,341.908,292.6585253,38.3455558,2014.0,Transit,899.0,K
kepler-167 c,1.76,,7.40610775,0.0,Kepler-167,0.772,0.808,4978.0,341.908,292.6585253,38.3455558,2014.0,Transit,755.0,K
kepler-167 d,,,21.8035324861,,Kepler-167,0.783,0.757643,4826.67,341.908,292.6585253,38.3455558,2016.0,Transit,,K
kepler-167 e,9.4,,341.0,0.0,Kepler-167,0.713,0.7,4909.0,341.908,292.6585253,38.3455558,2016.0,Transit,196.0,K
kepler-1671 b,1.085,,4.167892514,,Kepler-1671,0.928,0.846,5287.0,357.059,291.7484295,39.4467817,2020.0,Transit,,K
kepler-1680 b,1.42,,8.77426218,0.0,Kepler-1680,0.832,0.905,5146.0,310.315,297.0746571,39.9338893,2020.0,Transit,771.0,K
kepler-1684 b,2.96,,47.7087,0.0,Kepler-1684,0.654,0.708,4300.0,621.996,294.0054181,46.3106625,2020.0,Transit,337.0,K
kepler-1687 b,,,5.77957133,,Kepler-1687,0.65,0.726119,4132.0,417.014,289.7428363,50.7870626,2020.0,Transit,,K
kepler-1688 b,2.53,,5.62005172,0.0,Kepler-1688,0.949,1.826,4897.0,,289.5530051,41.2978532,2020.0,Transit,1184.0,K
kepler-169 b,1.19,,3.25058201,0.0,Kepler-169,0.806,0.76,5001.0,406.529,285.9999204,40.9193822,2014.0,Transit,962.0,K
kepler-169 c,,,6.1954595,,Kepler-169,0.81,0.774293,4930.0,406.529,285.9999204,40.9193822,2014.0,Transit,,K
kepler-169 d,3.76,,8.34811,0.0,Kepler-169,0.918,1.86,5058.0,406.529,285.9999204,40.9193822,2014.0,Transit,1091.0,K
kepler-169 e,2.75,,13.76708539,0.0,Kepler-169,0.85,0.939,5173.0,406.529,285.9999204,40.9193822,2014.0,Transit,678.0,K
kepler-169 f,7.32,,87.09086,0.0,Kepler-169,0.918,1.86,5058.0,406.529,285.9999204,40.9193822,2014.0,Transit,498.0,K
kepler-1692 b,0.97,,5.959585,0.0,Kepler-1692,0.821,0.78,5299.0,591.019,286.9241804,47.0537092,2020.0,Transit,841.0,K
kepler-1694 b,,,3.89524296,,Kepler-1694,0.82,0.756284,4954.0,513.329,293.7936339,40.241023,2020.0,Transit,,K
kepler-1697 b,,,33.4969115,,Kepler-1697,0.747,0.772344,4681.53,247.771,287.663331,43.4713782,2020.0,Transit,,K
kepler-1698 b,,,1.210693626,,Kepler-1698,0.822,0.741698,4975.03,222.345,293.3450181,39.2577469,2020.0,Transit,,K
kepler-1702 b,,,18.5010898,,Kepler-1702,0.85,0.725742,5093.0,857.14,284.9724842,44.5674794,2020.0,Transit,,K
kepler-1716 b,2.14,,35.58944,0.0,Kepler-1716,0.701,0.649,4789.0,195.439,297.2717207,43.3330644,2021.0,Transit,392.0,K
kepler-1728 b,2.6,,4.783,0.0,Kepler-1728,0.748,0.74,5073.0,651.783,287.0940046,39.0607801,2021.0,Transit,864.0,K
kepler-1731 b,3.1,,21.761277,0.0,Kepler-1731,0.713,0.7,4917.0,169.948,291.2544229,36.7434302,2021.0,Transit,493.0,K
kepler-1737 b,5.41,,64.6174465,0.0,Kepler-1737,0.834,0.881,5043.0,,297.0148111,47.486417,2021.0,Transit,383.0,K
kepler-174 b,2.14,,13.98177228,,Kepler-174,0.71,0.68,4949.0,384.757,287.4389454,43.8320052,2014.0,Transit,,K
kepler-174 c,1.752,,,,Kepler-174,,0.732,4693.0,384.757,287.4389454,43.8320052,2014.0,Transit,,K
kepler-174 d,2.36,,247.354265,,Kepler-174,0.71,0.68,4949.0,384.757,287.4389454,43.8320052,2014.0,Transit,,K
kepler-1741 b,1.21,,2.757567,0.0,Kepler-1741,0.539,0.516,4002.0,270.739,292.577073,39.120939,2021.0,Transit,720.0,K
kepler-1749 b,,,14.53399886,,Kepler-1749,0.66,0.621183,4238.82,268.2,290.2945805,45.5645196,2021.0,Transit,,K
kepler-1753 b,,,16.00460392,,Kepler-1753,0.83,0.697488,5007.0,707.688,288.236664,46.6058744,2021.0,Transit,,K
kepler-1754 b,2.3,,8.1959,0.0,Kepler-1754,0.77,0.78,4559.0,718.945,295.4570818,50.0771838,2021.0,Transit,659.0,K
kepler-1756 b,1.18,,2.355788,0.0,Kepler-1756,0.718,0.71,4931.0,,294.364904,40.7208898,2021.0,Transit,1039.0,K
kepler-1757 b,2.56,,19.65644811,0.0,Kepler-1757,0.817,0.741,5284.0,807.308,297.7397823,46.9418957,2021.0,Transit,550.0,K
kepler-1759 b,,,3.72020708,,Kepler-1759,0.796,0.732008,4878.0,385.348,298.4656275,48.5593334,2021.0,Transit,,K
kepler-176 b,1.268,,5.43312169,,Kepler-176,0.86,0.787,5106.0,527.321,294.6679021,43.8532104,2014.0,Transit,,K
kepler-176 c,2.64,,12.75934834,0.0,Kepler-176,0.826,0.877,5229.0,527.321,294.6679021,43.8532104,2014.0,Transit,682.0,K
kepler-176 d,2.27,,25.75274977,0.0,Kepler-176,0.789,0.826,4963.0,527.321,294.6679021,43.8532104,2014.0,Transit,501.0,K
kepler-176 e,1.377,,51.16579,,Kepler-176,0.86,0.787,5106.0,527.321,294.6679021,43.8532104,2016.0,Transit,,K
kepler-1761 b,1.06,,4.043539,0.0,Kepler-1761,0.534,0.513,3969.0,221.186,284.1329728,49.1426325,2021.0,Transit,627.0,K
kepler-1782 b,2.67,,5.756242547,0.0,Kepler-1782,0.788,0.829,5006.0,305.792,280.926162,44.0878036,2021.0,Transit,834.0,K
kepler-1783 b,2.38,,8.27744313,0.0,Kepler-1783,0.887,1.781,5129.0,264.078,297.0210984,41.3771655,2021.0,Transit,1088.0,K
kepler-1788 b,2.13,,2.800111267,0.0,Kepler-1788,0.686,0.704,4786.0,560.445,291.2243829,45.7780993,2021.0,Transit,956.0,K
kepler-179 c,,,6.400157105,,Kepler-179,0.89,0.888685,5218.43,605.68,298.6636163,47.7619329,2014.0,Transit,,K
kepler-1792 b,3.03,,4.195775379,0.0,Kepler-1792,0.878,1.005,5229.0,601.029,294.8400788,39.0859757,2021.0,Transit,1047.0,K
kepler-1793 b,2.55,,8.77988,0.0,Kepler-1793,0.798,0.72,5159.0,1189.88,291.9129477,40.9539265,2021.0,Transit,698.0,K
kepler-1794 b,1.79426276,,9.762980461,,Kepler-1794,0.773,0.816,5052.0,561.229,300.6196594,45.7888068,2021.0,Transit,,K
kepler-1798 b,2.08,,16.85593514,0.0,Kepler-1798,0.568,0.565,3972.0,395.196,291.7262251,37.528968,2021.0,Transit,403.0,K
kepler-1802 b,1.24,,7.72515184,0.0,Kepler-1802,0.619,0.608,4141.0,636.694,300.2420869,44.1412854,2021.0,Transit,557.0,K
kepler-1802 c,1.88,,33.1364259,0.0,Kepler-1802,0.619,0.608,4141.0,636.694,300.2420869,44.1412854,2021.0,Transit,343.0,K
kepler-1804 b,3.77,,12.28859,0.0,Kepler-1804,0.916,1.89,5036.0,434.456,301.3428675,44.672175,2021.0,Transit,960.0,K
kepler-1809 b,1.513,,3.7572999,,Kepler-1809,0.807,0.716,4901.0,409.602,290.2651662,40.5484937,2021.0,Transit,,K
kepler-1813 b,1.42,,2.818150106,0.0,Kepler-1813,0.821,0.746,5290.0,,292.2399069,48.5115214,2021.0,Transit,1055.0,K
kepler-1814 b,3.15,,2.935362067,0.0,Kepler-1814,0.79,0.823,4922.0,726.346,285.2166767,41.2824449,2021.0,Transit,1022.0,K
kepler-1814 c,1.56,,0.626281378,,Kepler-1814,0.825,0.754,4958.0,726.346,285.2166767,41.2824449,2023.0,Transit,,K
kepler-1816 b,,,91.50080202,,Kepler-1816,0.803,0.750709,4906.0,437.823,296.8509823,50.6987736,2021.0,Transit,,K
kepler-1822 b,2.02,,22.1339,0.0,Kepler-1822,0.82,0.72,5196.0,897.597,297.2855,41.3055733,2021.0,Transit,513.0,K
kepler-1825 b,,,1.025857984,,Kepler-1825,0.835,0.716362,5021.85,430.254,292.5140647,42.6517554,2021.0,Transit,,K
kepler-1829 b,2.22,,5.18674073,0.0,Kepler-1829,0.869,0.781,5231.0,679.921,288.664484,51.4983798,2021.0,Transit,862.0,K
kepler-1834 b,1.43,,4.603098,0.0,Kepler-1834,0.714,0.691,4899.0,500.395,294.6646789,39.7838461,2021.0,Transit,820.0,K
kepler-1834 c,1.45599997,,0.766691983,,Kepler-1834,0.765,0.788,4821.0,500.395,294.6646789,39.7838461,2023.0,Transit,,K
kepler-1840 b,2.34,,131.187921,0.0,Kepler-1840,0.774,0.803,4898.0,513.107,298.5948803,41.4359643,2021.0,Transit,284.0,K
